gene_id	gene_name	SRX22997881	SRX22997882	SRX22997883	SRX22997884	SRX22997885	SRX22997886
ENSG00000265176.1	MIR3202-1	0	0	0	0	0	0
ENSG00000265178.1	MIR4728	0	0	0	0	0	0
ENSG00000265179.9	ENSG00000265179	0	0	0	1	0	0
ENSG00000265180.1	MIR4790	0	0	0	0	0	0
ENSG00000265181.1	MIR4674	0	0	0	0	0	0
ENSG00000265182.1	SRP72P1	0	0	0	0	0	0
ENSG00000265185.6	SNORD3B-1	0	1.216	5.027	9.098	6.762	1.205
ENSG00000265188.1	ENSG00000265188	1	0	0	0	0	0
ENSG00000265190.7	ANXA8	2.255	7.306	0	1.065	0	1
ENSG00000265193.1	MIR3923	0	0	0	0	0	0
ENSG00000265194.1	ENSG00000265194	0	1	0	0	0	0
ENSG00000265195.1	MIR4312	0	0	0	0	0	0
ENSG00000265201.1	MIR4677	0	0	0	0	0	0
ENSG00000265203.2	RBP3	0	0	0	0	0	0
ENSG00000265204.1	ENSG00000265204	0	0	0	0	0	0
ENSG00000265205.1	ENSG00000265205	0	0	0	0	0	0
ENSG00000265206.6	MIR142HG	20.011	60	84	21	53	17
ENSG00000265210.1	MIR4486	0	0	0	0	0	0
ENSG00000265213.1	MIR3684	0	0	0	0	0	0
ENSG00000265215.1	MIR4269	0	0	0	0	0	0
ENSG00000265217.2	ENSG00000265217	0	0	0	0	0	0
ENSG00000265218.1	ENSG00000265218	4.622	1.144	0	0	1.184	0
ENSG00000265222.1	ENSG00000265222	6	11.003	4	7	3	2
ENSG00000265226.1	MIR548AI	0	0	0	0	0	0
ENSG00000265227.1	MIR4699	0	0	0	0	0	0
ENSG00000265233.1	ENSG00000265233	0	0	0	0	0	0
ENSG00000265236.1	SNORD84	0	0	0	0	0	0
ENSG00000265237.1	MIR3142	0	0	0	0	0	0
ENSG00000265240.1	ENSG00000265240	0	0	0	0	0	0
ENSG00000265241.8	RBM8A	2581.026	2662.9	2192.676	1999.983	2609.917	2355.898
ENSG00000265243.1	IGLJCOR18	0	2	0	0	0	0
ENSG00000265246.1	ENSG00000265246	0	0	0	0	1	0
ENSG00000265247.1	MIR4472-1	0	0	0	0	0	0
ENSG00000265251.1	MIR4288	0	0	0	0	0	0
ENSG00000265252.1	MIR3132	0	0	0	0	0	0
ENSG00000265253.1	MIR4446	0	0	0	0	0	0
ENSG00000265254.1	ENSG00000265254	0	1	2	0	2	8
ENSG00000265257.5	ENSG00000265257	0	0	0	0	0	0
ENSG00000265258.1	MIR4686	0	0	0	0	0	0
ENSG00000265260.2	RN7SL74P	0	0	0	0	0	0
ENSG00000265261.1	ENSG00000265261	0	0	0	0	0	0
ENSG00000265262.1	TRMT112P3	0	0	0	0	0	0
ENSG00000265265.1	ENSG00000265265	0	0	0	0	0	0
ENSG00000265272.2	RN7SL693P	0	0	0	0	0	0
ENSG00000265273.1	PGDP1	1.003	0	3.015	0	0	1.004
ENSG00000265279.1	CLUHP6	0	0	0	0	0	0
ENSG00000265281.1	MIR3935	0	0	0	0	0	0
ENSG00000265282.1	ENSG00000265282	0	4	0	1	1	0
ENSG00000265284.1	MIR4770	0	0	0	0	0	0
ENSG00000265287.2	ENSG00000265287	0	1	1	0	1	0
ENSG00000265289.1	ENSG00000265289	1	0	0	0	0	0
ENSG00000265291.1	MIR4710	0	0	0	0	0	0
ENSG00000265293.2	ARGFXP2	0	0	0	0	0	0
ENSG00000265296.1	FEM1AP2	0	0	0	0	1.011	0
ENSG00000265298.1	ENSG00000265298	0	0	0	1.004	0	0
ENSG00000265301.1	MIR548AD	0	0	0	0	0	0
ENSG00000265303.1	ENSG00000265303	0	0	7.253	0	0	0
ENSG00000265304.1	MIR3650	0	0	0	0	0	0
ENSG00000265306.1	MIR3195	0	0	0	0	0	0
ENSG00000265313.8	LINC01476	0	0	0	0	1	0
ENSG00000265315.1	RN7SL199P	0	0	0	0	0	0
ENSG00000265316.1	ENSG00000265316	0	0	0	0	0	0
ENSG00000265319.2	RN7SL847P	0	0	0	0	0	0
ENSG00000265321.1	MIR4263	0	0	0	0	2	1
ENSG00000265322.1	MIR3118-2	0	0	0	0	0	0
ENSG00000265327.2	RN7SL411P	1	0	0	0	0	0
ENSG00000265328.1	MIR548AB	0	0	0	0	0	0
ENSG00000265331.1	MIR4524B	0	0	0	0	0	0
ENSG00000265333.1	MIR3137	0	0	0	0	0	0
ENSG00000265334.1	ENSG00000265334	0	0	0	0	0	0
ENSG00000265337.1	ENSG00000265337	0	0	0	0	1	0
ENSG00000265340.1	OR4K7P	0	0	0	0	5.165	0
ENSG00000265342.1	ENSG00000265342	0	0	0	0	0	0
ENSG00000265345.1	MIR5188	0	2	0	0	3	0
ENSG00000265347.1	MIR4291	0	0	0	0	0	0
ENSG00000265349.1	ENSG00000265349	1	0	0	0	2	1
ENSG00000265352.1	LINC01899	0	0	0	0	1	0
ENSG00000265354.4	TIMM23	1787.911	976.608	1247.472	1086.158	865.26	1587.927
ENSG00000265355.1	MIR3136	0	0	0	0	0	0
ENSG00000265356.2	ENSG00000265356	0	0	0	0	0	0
ENSG00000265357.1	MIR4493	0	0	0	0	0	0
ENSG00000265359.1	ENSG00000265359	0	0	0	0	0	0
ENSG00000265366.7	GLUD1P2	0	0	0	0	0	0
ENSG00000265368.1	MIR4476	0	0	0	0	0	0
ENSG00000265369.3	PCAT18	1	25	11	14	11.003	72
ENSG00000265370.1	MIR4682	0	0	0	0	0	0
ENSG00000265372.1	MIR4675	0	0	0	0	0	0
ENSG00000265373.2	MIR3180-2	0	0	0	0	0	0
ENSG00000265374.1	LINC01908	0	0	0	0	0	0
ENSG00000265375.1	MIR4679-2	0	0	0	0	0	0
ENSG00000265376.1	MIR466	0	0	0	0	0	0
ENSG00000265378.1	ENSG00000265378	0	0	0	0	0	0
ENSG00000265380.1	ENSG00000265380	0	0	0	0	0	0
ENSG00000265386.2	RN7SL219P	0	1	0	0	0	0
ENSG00000265388.2	RN7SL391P	0	0	0	0	0	0
ENSG00000265390.1	MIR4999	0	0	0	0	0	0
ENSG00000265392.1	MIR4252	0	0	0	0	0	0
ENSG00000265393.1	ENSG00000265393	2	1	0	0	9	1
ENSG00000265394.1	ENSG00000265394	0	0	0	0	0	0
ENSG00000265395.1	MIR3944	0	0	0	0	0	0
ENSG00000265396.1	MIR3128	0	0	0	0	0	0
ENSG00000265399.1	ENSG00000265399	0	1	0	1	3	1
ENSG00000265400.1	ENSG00000265400	0	0	0	0	0	0
ENSG00000265401.1	ENSG00000265401	23.007	12.003	10.003	26.009	15.013	23.014
ENSG00000265402.1	RSL24D1P9	0	0	0	0	0	0
ENSG00000265407.1	MIR4324	0	0	0	0	0	0
ENSG00000265408.1	ENSG00000265408	0	0	0	0	0	0
ENSG00000265413.1	ENSG00000265413	0	5	0	1	5	0
ENSG00000265415.1	PRR11-AS1	0	0	0	0	1	0
ENSG00000265417.1	ENSG00000265417	0	2.003	0	0	0	0
ENSG00000265418.1	MIR4261	0	0	0	0	0	0
ENSG00000265420.1	MIR4779	0	0	0	0	0	0
ENSG00000265421.1	ENSG00000265421	0	0	0	0	0	0
ENSG00000265422.1	MIR4684	0	0	0	0	0	0
ENSG00000265423.1	MIR4652	0	0	0	0	0	0
ENSG00000265425.1	ENSG00000265425	0	0	1	0	0	0
ENSG00000265428.1	ENSG00000265428	0	0	0	0	0	0
ENSG00000265429.3	MIR4782	0	0	0	0	0	0
ENSG00000265432.1	MIR4308	0	0	0	0	0	0
ENSG00000265433.1	MIR4447	0	0	0	0	0	0
ENSG00000265435.1	MIR3121	0	0	0	0	0	0
ENSG00000265437.1	ENSG00000265437	0	0	0	0	0	0
ENSG00000265439.2	RN7SL811P	0	0	0	0	1	0
ENSG00000265442.1	MIR3941	0	0	0	0	0	0
ENSG00000265443.1	ENSG00000265443	1	0	0	0	0	0
ENSG00000265444.1	MIR4733	0	0	0	0	0	0
ENSG00000265445.1	ENSG00000265445	0	0	0	0	2	0
ENSG00000265450.1	MIR4502	0	0	0	0	0	0
ENSG00000265451.1	CLASP1-AS1	3	6	0	4	0	5
ENSG00000265452.1	MIR3682	1	0	0	2	0	0
ENSG00000265453.1	ENSG00000265453	0	0	0	0	0	0
ENSG00000265456.1	MIR3672	0	0	0	0	0	0
ENSG00000265458.3	NARF-AS2	25.17	68.315	16.974	39	60.203	40
ENSG00000265460.7	ENSG00000265460	0	0	0	0	0	0
ENSG00000265462.1	MIR3680-1	0	0	0	0	0	0
ENSG00000265465.1	MIR4768	0	0	0	0	0	2
ENSG00000265469.1	POLR3KP2	0	0	0	0	0	0
ENSG00000265470.1	MIR548AQ	0	0	0	0	0	0
ENSG00000265472.1	FAM32DP	0	0	0	0	0	0
ENSG00000265474.1	ENSG00000265474	0	0	0	0	0	0
ENSG00000265477.1	ENSG00000265477	0	0	0	0	0	0
ENSG00000265478.2	ENSG00000265478	5	4	1	2	1	2
ENSG00000265479.7	DTX2P1-UPK3BP1-PMS2P11	148.102	247.661	142.13	143.852	240.059	57.413
ENSG00000265480.7	KRT18P55	1	0	0	0	2.001	0
ENSG00000265483.1	MIR4443	0	0	0	0	0	0
ENSG00000265484.2	ENSG00000265484	0	0	0	0	0	0
ENSG00000265485.8	LINC01915	3	49.999	20	33	41	29
ENSG00000265486.2	RN7SL518P	0	0	0	0	0	0
ENSG00000265487.1	ENSG00000265487	0	0	0	0	0	0
ENSG00000265489.1	ARHGAP44-AS1	1	34	6	17	1	16
ENSG00000265490.1	ENSG00000265490	0	0	0	0	0	0
ENSG00000265491.5	RNF115	787.073	586	561.001	496.865	881.096	338
ENSG00000265494.1	ENSG00000265494	0	0	0	0	2	1
ENSG00000265496.5	ENSG00000265496	0	4	0	0	0	1
ENSG00000265499.1	MIR3156-2	0	0	0	0	0	0
ENSG00000265503.1	MIR1269B	0	0	0	0	0	0
ENSG00000265507.1	MIR4435-1	0	0	0	0	0	0
ENSG00000265510.1	MIR4436A	0	0	0	0	0	0
ENSG00000265511.1	ENSG00000265511	0	0	0	0	0	0
ENSG00000265514.2	LINC01892	0	0	0	0	0	0
ENSG00000265519.1	ENSG00000265519	0	0	0	0	0	0
ENSG00000265520.1	MIR548V	0	0	0	0	0	0
ENSG00000265521.1	MIR5697	0	0	0	0	0	0
ENSG00000265526.1	MIR4304	0	0	0	0	0	0
ENSG00000265527.1	MIR5690	0	0	0	0	0	0
ENSG00000265531.3	FCGR1CP	11.384	1.515	0	1.262	0	0
ENSG00000265533.1	DSEL-AS1	0	0	0	0	0	1
ENSG00000265535.2	RN7SL475P	0	0	0	0	0	0
ENSG00000265537.1	MIR3180-1	0	0	0	0	0	0
ENSG00000265538.1	MIR4421	0	0	0	0	0	0
ENSG00000265539.1	MIR3164	0	0	0	0	1	0
ENSG00000265541.1	H3P41	0	0	0	0	0	0
ENSG00000265542.5	ENSG00000265542	0	0	0	0	0	0
ENSG00000265544.1	AA06	0	0	0	0	0	0
ENSG00000265545.1	ELOCP27	0	0	0	0	0	0
ENSG00000265547.1	ENSG00000265547	0	0	0	0	0	0
ENSG00000265552.1	ENSG00000265552	0	0	0	0	0	0
ENSG00000265554.3	ENSG00000265554	0	2	0	0	0	2
ENSG00000265555.1	LINC01903	0	0	0	0	0	0
ENSG00000265558.1	MIR3918	0	0	0	0	0	0
ENSG00000265559.2	RN7SL652P	0	0	0	0	0	0
ENSG00000265561.2	MIR1268B	0	0	0	0	0	0
ENSG00000265564.1	PIGPP4	0	0	0	0	0	0
ENSG00000265565.1	MIR3143	0	0	0	0	0	0
ENSG00000265566.2	RN7SL605P	0	0	0	0	0	0
ENSG00000265574.1	WDR45BP1	0	0	4.007	5.026	1.002	0
ENSG00000265579.1	ENSG00000265579	0	0	0	0	0	0
ENSG00000265584.1	MIR3978	0	0	0	0	0	0
ENSG00000265588.1	MIR5708	0	0	0	0	0	0
ENSG00000265590.10	CFAP298-TCP10L	144.99	86.101	49.692	81.634	47.915	26.804
ENSG00000265593.1	NPM1P45	0	0	0	0	0	0
ENSG00000265595.1	MIR4756	0	0	0	0	0	0
ENSG00000265596.1	MIR3659	0	0	0	0	0	0
ENSG00000265598.1	MIR5707	0	0	0	0	0	0
ENSG00000265599.1	MIR4471	0	0	0	0	0	0
ENSG00000265606.1	MIR4695	0	0	0	0	0	0
ENSG00000265612.1	MIR4539	0	0	0	0	0	0
ENSG00000265614.1	ENSG00000265614	0	0	0	0	0	0
ENSG00000265617.1	MIR548AG2	0	0	0	0	0	0
ENSG00000265618.1	ENSG00000265618	1	0	0	0	0	0
ENSG00000265623.1	MIR3139	0	0	0	0	0	0
ENSG00000265625.1	ENSG00000265625	3	4	2	0	1	0
ENSG00000265626.1	ENSG00000265626	0	0	0	0	0	0
ENSG00000265630.2	ENSG00000265630	0	0	0	0	0	0
ENSG00000265631.1	BNIP3P3	0	0	0	1.229	1.036	1
ENSG00000265635.1	MIR3612	0	0	0	0	0	0
ENSG00000265639.1	ENSG00000265639	0	0	0	0	0	0
ENSG00000265641.1	MIR3929	0	0	0	0	0	0
ENSG00000265643.1	ENSG00000265643	0	0	0	0	0	0
ENSG00000265644.1	ENSG00000265644	0	0	0	0	0	0
ENSG00000265646.2	TUFMP1	0	3	1	0	1	0
ENSG00000265648.2	RN7SL279P	0	0	0	0	0	0
ENSG00000265653.1	MIR548AK	0	0	0	0	0	0
ENSG00000265656.1	ENSG00000265656	0	0	0	0	0	0
ENSG00000265657.1	MIR3151	0	0	0	0	0	0
ENSG00000265658.6	MIR3690	0	0	0	0	0	0
ENSG00000265660.1	MIR4664	0	0	0	1	0	0
ENSG00000265664.1	ENSG00000265664	0	0	0	0	0	0
ENSG00000265666.1	RARA-AS1	56.014	75	81	55	29	72
ENSG00000265669.1	MIR548AJ1	0	0	0	0	0	0
ENSG00000265670.1	ENSG00000265670	0	0	0	0	0	0
ENSG00000265671.1	ENSG00000265671	0	0	0	0	0	0
ENSG00000265673.1	MIR4508	0	0	0	0	0	0
ENSG00000265675.2	RN7SL708P	0	0	0	0	0	0
ENSG00000265678.1	ENSG00000265678	0	0	0	0	0	0
ENSG00000265681.8	RPL17	17460.059	15640.36	16251.446	14298.654	10770.693	38392.385
ENSG00000265682.1	MIR4267	0	0	0	0	0	0
ENSG00000265683.1	SYPL1P2	9	2	4	0	6	1
ENSG00000265684.2	RN7SL378P	0	0	0	0	0	0
ENSG00000265688.2	MILIP	78	7	21	3	44	6
ENSG00000265689.1	ENSG00000265689	0	0	0	0	0	0
ENSG00000265690.7	ENSG00000265690	67.35	20.965	26.583	8.203	191.187	3.823
ENSG00000265691.1	MIR4460	0	0	0	0	0	0
ENSG00000265692.1	LINC01970	4	0	3	0	6	0
ENSG00000265693.1	ENSG00000265693	0	0	0	0	1.518	0
ENSG00000265694.1	MIR4774	0	0	0	0	0	0
ENSG00000265697.1	ENSG00000265697	0	0	0	0	0	0
ENSG00000265698.1	LARP7P3	0	0	0	0	0	0
ENSG00000265699.1	MIR548AE2	0	0	0	0	0	0
ENSG00000265702.2	ENSG00000265702	0	0	1	1	4	5
ENSG00000265706.1	SNORD53B	0	0	0	0	0	0
ENSG00000265712.1	ENSG00000265712	0	0	0	0	0	0
ENSG00000265713.1	ENSG00000265713	0	0	0	1	0	0
ENSG00000265717.1	ENSG00000265717	0	0	1	0	0	0
ENSG00000265719.1	MIR4681	0	0	0	0	0	0
ENSG00000265724.1	MIR4284	0	0	0	0	0	0
ENSG00000265725.1	MIR3144	0	0	0	0	0	0
ENSG00000265727.2	RN7SL648P	1	1	1	0	0	0
ENSG00000265728.1	ENSG00000265728	0	4	0	0	1	3
ENSG00000265733.1	SNORA74C-1	0	0	0	0	0	0
ENSG00000265734.1	MIR4438	0	0	0	0	0	0
ENSG00000265735.2	RN7SL5P	5.878	15.059	0	9.732	4.399	11.836
ENSG00000265737.1	ENSG00000265737	0	2	0	0	5	3
ENSG00000265739.1	ENSG00000265739	0	0	0	0	0	0
ENSG00000265740.2	RN7SL339P	0	0	0	0	0	0
ENSG00000265743.1	LINC02978	0	0	0	0	0	0
ENSG00000265744.1	MIR4427	0	0	0	0	0	0
ENSG00000265745.2	RN7SL375P	0	0	0	0	0	0
ENSG00000265746.1	KYNUP2	0	0	0	0	0	0
ENSG00000265749.6	ENSG00000265749	1.024	0	0	0	0	1
ENSG00000265750.1	ENSG00000265750	2.241	12.46	5.096	6.344	2.264	3.294
ENSG00000265751.1	ENSG00000265751	0	0	0	0	0	0
ENSG00000265752.3	LINC02958	2	2	3	3	3	0
ENSG00000265753.2	RN7SL444P	0	0	0	0	1	0
ENSG00000265758.1	LINC01900	0	1	0	0	0	1
ENSG00000265763.4	ZNF488	9	48	29	22	53	49
ENSG00000265766.4	CXADRP3	0	0	0	0	0	1.006
ENSG00000265768.1	MIR4506	0	0	0	0	0	0
ENSG00000265775.1	ENSG00000265775	0	0	0	0	0	0
ENSG00000265777.2	RN7SL624P	0	0	0	0	0	0
ENSG00000265778.4	ZNF516-AS1	10	17	10	10	8	21
ENSG00000265781.1	ENSG00000265781	0	0	0	0	0	0
ENSG00000265784.1	ENSG00000265784	1	0	0	0	0	0
ENSG00000265786.1	LINC01906	0	0	0	0	0	0
ENSG00000265787.3	CYP4F35P	0	0	0	0	0	0
ENSG00000265788.3	NOS2P1	0	0	0	0	1.003	0
ENSG00000265789.1	MIR4330	0	0	0	0	0	0
ENSG00000265790.1	RNASEH1P1	0	0	0	0	0	0
ENSG00000265791.1	ENSG00000265791	0	0	1	0	0	0
ENSG00000265794.5	ENSG00000265794	4.923	0	0	5.184	0	0
ENSG00000265798.7	ENSG00000265798	0	1.124	0	0	0	0
ENSG00000265799.1	ENSG00000265799	0	0	0	0	0	0
ENSG00000265800.1	ENSG00000265800	0	1	0	3	5	0
ENSG00000265801.1	ENSG00000265801	1	0	0	0	0	0
ENSG00000265802.2	RN7SL49P	1	0	0	0	1	0
ENSG00000265806.1	MIR4292	1	2	0	0	2	0
ENSG00000265808.4	SEC22B	2117.319	3140.726	2233.684	2184.319	3541.094	2895.127
ENSG00000265810.1	MIR3907	0	0	0	0	0	0
ENSG00000265813.2	RN7SL300P	0	0	0	0	0	0
ENSG00000265814.2	RN7SL376P	0	0	0	0	0	0
ENSG00000265815.1	ENSG00000265815	0	0	0	0	0	0
ENSG00000265817.4	FSBP	192.928	47	37	32	180.871	24
ENSG00000265818.1	EEF1E1-BLOC1S5	0	0	0	0	0	0
ENSG00000265820.1	MIR3177	0	0	0	0	0	0
ENSG00000265822.1	MIR4422	0	0	0	0	0	0
ENSG00000265828.1	MIR3939	0	0	0	0	0	0
ENSG00000265829.1	MIR548AG1	0	0	0	0	0	0
ENSG00000265831.1	MIR3123	0	0	0	0	0	0
ENSG00000265833.1	ENSG00000265833	0	0	0	0	0	0
ENSG00000265836.1	CCND3P2	0	0	0	0	0	0
ENSG00000265840.1	ENSG00000265840	0	0	0	0	1	0
ENSG00000265841.1	MIR548X	0	0	0	0	0	0
ENSG00000265843.3	LINC01029	0	0	0	0	0	0
ENSG00000265844.1	ENSG00000265844	0	0	0	0	0	0
ENSG00000265845.2	ENSG00000265845	0	0	0	0	0	0
ENSG00000265846.1	MIR4276	0	0	0	0	0	0
ENSG00000265847.1	MIR4287	0	0	0	0	0	0
ENSG00000265848.1	MIR3689D1	0	0	0	0	0	0
ENSG00000265850.1	MIR4797	0	0	0	0	0	0
ENSG00000265853.1	ENSG00000265853	0	0	0	0	0	0
ENSG00000265855.1	MIR4514	0	0	0	0	0	0
ENSG00000265859.1	MIR5704	0	0	0	0	0	0
ENSG00000265861.1	MIR4495	0	0	0	0	0	0
ENSG00000265863.1	GPR160P2	0	0	0	0	0	0
ENSG00000265867.1	MIR4516	0	0	0	0	0	0
ENSG00000265871.1	MIR3174	0	0	0	0	0	0
ENSG00000265872.1	MIR3689A	0	0	0	0	0	0
ENSG00000265873.1	MIR4289	0	0	0	0	0	0
ENSG00000265874.1	MIR4489	0	0	0	0	1	0
ENSG00000265878.2	MIR3914-1	0	0	0	0	0	0
ENSG00000265879.1	MIR4748	0	0	0	0	0	0
ENSG00000265881.1	PDLIM1P2	0	0	0	0	0	0
ENSG00000265882.2	RN7SL73P	0	0	0	0	0	0
ENSG00000265883.1	ENSG00000265883	0	0	0	0	0	0
ENSG00000265885.2	RN7SL783P	0	0	0	0	0	0
ENSG00000265888.4	DSCAS	2	2	5	3	4	5
ENSG00000265889.1	Y_RNA	0	0	0	0	0	0
ENSG00000265892.2	RN7SL311P	0	0	0	0	0	0
ENSG00000265894.2	RN7SL357P	0	0	0	0	0	0
ENSG00000265897.2	ENSG00000265897	0	0	0	0	0	0
ENSG00000265902.1	MIR4696	0	0	0	0	0	0
ENSG00000265905.2	RN7SL96P	0	0	0	0	0	0
ENSG00000265907.2	ENSG00000265907	0	2	0	2	0	0
ENSG00000265908.1	ENSG00000265908	0	0	0	0	0	0
ENSG00000265912.1	ENSG00000265912	0	0	0	0	0	0
ENSG00000265916.1	ENSG00000265916	0	0	0	0	0	0
ENSG00000265917.1	MIR3685	3	2	3	1	1	0
ENSG00000265918.2	RN7SL543P	0	0	0	0	0	0
ENSG00000265919.1	MIR4280	0	0	0	0	0	0
ENSG00000265924.1	MIR5692C1	0	0	0	0	0	0
ENSG00000265927.1	ENSG00000265927	0	0	0	0	0	0
ENSG00000265929.1	MIR5195	0	7	0	1	1	0
ENSG00000265932.1	MIR3146	0	0	0	0	0	0
ENSG00000265933.5	LINC00668	403	296	765.999	831	971.146	404.999
ENSG00000265934.1	ARL2BPP1	0	0	0	0	0	0
ENSG00000265935.1	ENSG00000265935	0	0	0	0	0	0
ENSG00000265936.1	ENSG00000265936	4.156	1.02	0	2.039	0	5.076
ENSG00000265939.1	UBE2CP2	0	0	0	0	4	0
ENSG00000265942.2	RN7SL577P	0	0	0	0	0	0
ENSG00000265943.1	ENSG00000265943	3	1	1	2	1	4
ENSG00000265944.1	LINC01387	0	0	0	0	0	0
ENSG00000265946.1	ENSG00000265946	0	0	0	0	0	0
ENSG00000265948.1	ENSG00000265948	0	0	0	0	0	0
ENSG00000265954.1	MIR4749	0	0	0	0	0	0
ENSG00000265956.1	MIR4445	0	0	0	0	0	0
ENSG00000265957.1	MIR4319	0	0	0	0	0	0
ENSG00000265961.1	Y_RNA	0	0	0	0	0	0
ENSG00000265962.2	GACAT2	0	1	3	1	0	0
ENSG00000265964.1	ENSG00000265964	0	0	0	0	0	0
ENSG00000265965.1	MIR4266	0	0	0	0	0	0
ENSG00000265967.1	ENSG00000265967	2	3	3	6	6	2
ENSG00000265971.1	ENSG00000265971	0	0	0	0	0	0
ENSG00000265972.6	TXNIP	10782.169	36109.253	14294.475	23936.921	17286.924	23161.898
ENSG00000265973.1	ENSG00000265973	0	0	0	0	0	0
ENSG00000265975.1	ENSG00000265975	0	6	3	1	5	0
ENSG00000265976.1	MIR4725	0	0	0	0	0	0
ENSG00000265980.1	ENSG00000265980	0	0	0	0	0	0
ENSG00000265981.1	MIR544B	0	0	0	0	0	0
ENSG00000265982.1	ENSG00000265982	0	0	2	0	0	0
ENSG00000265984.1	GREB1L-DT	0	0	0	0	0	0
ENSG00000265986.1	MIR4735	0	0	0	0	0	0
ENSG00000265987.1	ENSG00000265987	0	0	0	0	0	0
ENSG00000265991.1	MIR4519	0	0	0	0	0	0
ENSG00000265992.1	ESRG	5.132	0	5.286	0	44.623	0
ENSG00000265993.1	MIR5694	0	0	0	0	0	0
ENSG00000265994.2	ENSG00000265994	0	0	0	0	0	0
ENSG00000265995.1	ENSG00000265995	0	0	0	0	0	0
ENSG00000265996.1	MIR3671	0	0	0	0	2	0
ENSG00000266002.1	ENSG00000266002	0	0	0	0	0	0
ENSG00000266003.1	ENSG00000266003	0	0	0	0	0	0
ENSG00000266006.1	MIR4488	0	0	0	0	0	0
ENSG00000266009.1	ENSG00000266009	0	0	0	0	0	0
ENSG00000266010.4	GATA6-AS1	114.067	136	80.001	64.999	193.001	183
ENSG00000266012.1	MIR4764	0	0	0	0	0	0
ENSG00000266013.1	LINC02079	0	0	0	0	3	0
ENSG00000266014.2	ENSG00000266014	0	0	0	0	0	0
ENSG00000266015.1	MIR4309	0	0	0	0	0	0
ENSG00000266016.3	MIR548Z	0	0	0	0	0	0
ENSG00000266017.1	MIR4477B	2	0	0	0	0	0
ENSG00000266019.1	MIR3609	0	0	0	0	0	0
ENSG00000266028.8	SRGAP2	429.826	193.364	135.46	116.891	608.915	41.651
ENSG00000266036.1	SLC9A3R1-AS1	0	7.01	1	5	0	0
ENSG00000266038.1	MIR4659A	0	0	0	0	0	0
ENSG00000266041.1	MIR4690	0	0	0	0	0	0
ENSG00000266042.1	ENSG00000266042	0	0	0	0	0	0
ENSG00000266043.1	MIR3649	0	0	0	0	0	0
ENSG00000266048.1	ENSG00000266048	0	0	0	0	0	0
ENSG00000266049.1	ENSG00000266049	0	1	0	0	1	0
ENSG00000266050.3	ENSG00000266050	0	0	0	0	0	0
ENSG00000266052.1	MIR4500	0	0	0	0	0	0
ENSG00000266053.3	NDUFV2-AS1	10	11	3	10	11	17
ENSG00000266059.2	RN7SL140P	0	0	0	0	0	0
ENSG00000266065.1	ENSG00000266065	0	0	0	0	0	0
ENSG00000266066.1	POLRMTP1	2.109	43.031	55.958	101.014	18.19	39.363
ENSG00000266071.1	MIR3617	0	0	0	0	0	0
ENSG00000266072.1	MIR5693	0	0	0	0	0	0
ENSG00000266074.11	BAHCC1	406.999	328	303.999	264.001	223.11	40
ENSG00000266075.2	RN7SL574P	0	0	0	0	0	0
ENSG00000266076.1	ENSG00000266076	0	2.196	1.415	1.837	0	0
ENSG00000266078.1	MIR4432	0	0	0	0	0	0
ENSG00000266079.5	SNORA59B	1.092	5.483	6	3	6	0
ENSG00000266086.3	ENSG00000266086	143.792	164.041	283.256	56.45	195.282	51.699
ENSG00000266088.6	ENSG00000266088	22	30	10	9	18	0
ENSG00000266094.8	RASSF5	248.111	495	298	358.999	646.001	264.001
ENSG00000266097.1	MIR5192	0	0	0	0	0	0
ENSG00000266099.1	MIR5700	0	0	0	0	0	0
ENSG00000266100.1	ENSG00000266100	0	0	0	0	0	0
ENSG00000266101.1	ENSG00000266101	0	0	1	0	0	0
ENSG00000266102.1	ENSG00000266102	0	0	0	0	0	0
ENSG00000266104.1	MIR4326	0	0	0	0	0	0
ENSG00000266105.1	ENSG00000266105	0	0	0	0	0	0
ENSG00000266106.1	ENSG00000266106	0	0	0	0	0	0
ENSG00000266107.1	MIR4525	0	0	0	0	0	0
ENSG00000266109.1	MIR4440	0	0	0	0	0	0
ENSG00000266110.1	MIR4423	0	0	0	0	0	0
ENSG00000266111.2	ENSG00000266111	2	0	1	0	1	1
ENSG00000266114.1	ENSG00000266114	0	0	0	0	0	0
ENSG00000266117.1	FBXO36P1	0	1	0	1	1	0
ENSG00000266120.1	ENSG00000266120	0	0	0	0	0	0
ENSG00000266124.1	MIR5587	0	0	0	0	0	0
ENSG00000266126.1	ENSG00000266126	0	1	3	3	2	1
ENSG00000266127.1	ZNF415P1	0	0	0	0	0	0
ENSG00000266128.2	RN7SL366P	0	0	0	0	0	0
ENSG00000266129.1	SRP68P1	0	0	0	0	0	0
ENSG00000266133.1	MIR4759	0	0	0	0	0	0
ENSG00000266139.2	MIR4435-2	0	0	0	0	0	0
ENSG00000266140.1	MIR4533	0	0	0	0	0	0
ENSG00000266144.1	MIR4654	0	0	0	0	0	0
ENSG00000266145.1	RHOT1P1	1.084	0	0	0	3.638	0
ENSG00000266146.1	MIR5190	0	0	0	0	0	0
ENSG00000266148.1	MIR5583-1	0	0	0	0	0	0
ENSG00000266149.1	ENSG00000266149	0	0	0	1	0	0
ENSG00000266150.1	MIR4711	0	0	0	0	0	0
ENSG00000266151.1	MIR3646	0	0	0	0	0	0
